,0,1,2,3,4,5,6,7,8,9,10,11
1353,3,1,108,1,0,0,3908,2455,158,68,-1,
1354,4,1,108,1,1,0,3908,2455,158,68,-1,
1355,5,1,108,1,1,1,3908,2455,158,68,95.000000,  
1356,2,1,109,0,0,0,3916,2512,839,6,-1,
1357,3,1,109,1,0,0,3916,2512,839,6,-1,
1358,4,1,109,1,1,0,3916,2512,839,6,-1,
1359,5,1,109,1,1,1,3916,2512,839,6,95.000000, 
1360,2,1,110,0,0,0,3748,3092,1014,258,-1,
1361,3,1,110,1,0,0,3748,3092,1014,258,-1,
1362,4,1,110,1,1,0,3907,3092,855,136,-1,
1363,5,1,110,1,1,1,3907,3092,7,111,95.000000,  
1364,5,1,110,1,1,2,4755,3092,7,136,95.000000, 
1365,4,1,110,1,2,0,3748,3228,1014,122,-1,
1366,5,1,110,1,2,1,3748,3228,1014,122,95.000000,    
1367,2,1,111,0,0,0,4141,2576,190,18,-1,
1368,3,1,111,1,0,0,4141,2576,190,18,-1,
1369,4,1,111,1,1,0,4141,2576,190,18,-1,
1370,5,1,111,1,1,1,4141,2576,72,18,95.052315,REVISION
1371,5,1,111,1,1,2,4226,2577,105,17,94.142838,DESCRIPTION
1372,2,1,112,0,0,0,3326,2590,1076,114,-1,
1373,3,1,112,1,0,0,3326,2590,1076,114,-1,
1374,4,1,112,1,1,0,3326,2590,1076,114,-1,
1375,5,1,112,1,1,1,3326,2607,5,6,0.000000,","
1376,5,1,112,1,1,2,3923,2590,351,114,18.364601,eer’
1377,5,1,112,1,1,3,4168,2586,109,130,18.364601,en
1378,5,1,112,1,1,4,4332,2615,70,86,52.343903,|
1379,2,1,113,0,0,0,4350,2719,28,34,-1,
1380,3,1,113,1,0,0,4350,2719,28,34,-1,
1381,4,1,113,1,1,0,4350,2719,28,34,-1,
1382,5,1,113,1,1,1,4350,2719,28,34,0.000000,i)
1383,2,1,114,0,0,0,3920,2611,833,6,-1,
1384,3,1,114,1,0,0,3920,2611,833,6,-1,
1385,4,1,114,1,1,0,3920,2611,833,6,-1,
1386,5,1,114,1,1,1,3920,2611,833,6,95.000000, 
1387,2,1,115,0,0,0,3934,2696,819,5,-1,
1388,3,1,115,1,0,0,3934,2696,819,5,-1,
1389,4,1,115,1,1,0,3934,2696,819,5,-1,
1390,5,1,115,1,1,1,3934,2696,819,5,95.000000, 
1391,2,1,116,0,0,0,4060,2831,547,23,-1,
1392,3,1,116,1,0,0,4060,2831,547,23,-1,
1393,4,1,116,1,1,0,4060,2831,547,23,-1,
1394,5,1,116,1,1,1,4060,2831,52,23,92.043808,CUU
1395,5,1,116,1,1,2,4134,2831,66,23,96.069054,LONG
1396,5,1,116,1,1,3,4219,2831,68,22,95.404831,JOINT
1397,5,1,116,1,1,4,4326,2831,139,23,93.695190,OPERATING
1398,5,1,116,1,1,5,4485,2831,122,22,96.379158,COMPANY
1399,2,1,117,0,0,0,3951,2897,649,57,-1,
1400,3,1,117,1,0,0,3955,2897,645,57,-1,
1401,4,1,117,1,1,0,3965,2897,607,19,-1,
1402,5,1,117,1,1,1,3965,2897,100,18,96.696716,NIPPON
1403,5,1,117,1,1,2,4073,2897,84,18,94.941330,STEEL
1404,5,1,117,1,1,3,4242,2898,61,16,95.782669,NIPPON
1405,5,1,117,1,1,4,4315,2898,45,17,73.072937,‘STEEL
1406,5,1,117,1,1,5,4374,2898,107,16,93.096703,ENGINEERING
1407,5,1,117,1,1,6,4493,2898,33,18,85.736641,"CO.,"
1408,5,1,117,1,1,7,4539,2898,33,16,78.264496,LID.
1409,4,1,117,1,2,0,3951,2918,649,36,-1,
1410,5,1,117,1,2,1,3951,2918,36,36,46.700134,‘ei
1411,5,1,117,1,2,2,4214,2926,19,16,92.840523,PT
1412,5,1,117,1,2,3,4245,2926,60,16,92.840523,NIPPON
1413,5,1,117,1,2,4,4318,2926,47,17,95.316498,STEEL
1414,5,1,117,1,2,5,4377,2926,123,16,95.912926,CONSTRUCTION
1415,5,1,117,1,2,6,4513,2926,87,16,95.912926,INDONESIA
1416,2,1,118,0,0,0,4088,3006,491,90,-1,
1417,3,1,118,1,0,0,4088,3006,491,90,-1,
1418,4,1,118,1,1,0,4258,3006,151,22,-1,
1419,5,1,118,1,1,1,4258,3006,32,22,94.913399,SU
1420,5,1,118,1,1,2,4309,3006,30,22,79.443893,TU
1421,5,1,118,1,1,3,4362,3007,47,21,79.443893,NAU
1422,4,1,118,1,2,0,4105,3041,457,24,-1,
1423,5,1,118,1,2,1,4105,3041,81,21,95.884293,BLOCK
1424,5,1,118,1,2,2,4212,3041,73,24,93.775146,"15-1,"
1425,5,1,118,1,2,3,4307,3041,133,21,96.528633,OFFSHORE
1426,5,1,118,1,2,4,4460,3041,102,21,96.105644,VIETNAM
1427,4,1,118,1,3,0,4088,3074,491,22,-1,
1428,5,1,118,1,3,1,4088,3074,163,22,96.360725,PRELIMINARY
1429,5,1,118,1,3,2,4272,3074,166,21,96.381401,ENGINEERING
1430,5,1,118,1,3,3,4458,3074,121,21,96.809334,SERVICES
1431,2,1,119,0,0,0,3934,3131,534,42,-1,
1432,3,1,119,1,0,0,3934,3131,534,42,-1,
1433,4,1,119,1,1,0,3934,3131,85,17,-1,
1434,5,1,119,1,1,1,3934,3131,69,17,85.791763,FACILITY
1435,5,1,119,1,1,2,4016,3137,3,10,25.663696,:
1436,4,1,119,1,2,0,4196,3149,272,24,-1,
1437,5,1,119,1,2,1,4196,3149,28,24,96.927391,Su
1438,5,1,119,1,2,2,4243,3149,25,24,96.228157,Tu
1439,5,1,119,1,2,3,4289,3149,43,24,92.853073,Den
1440,5,1,119,1,2,4,4352,3149,116,24,51.254433,Northeost
1441,2,1,120,0,0,0,3806,3199,273,34,-1,
1442,3,1,120,1,0,0,3806,3199,273,34,-1,
1443,4,1,120,1,1,0,3806,3199,273,34,-1,
1444,5,1,120,1,1,1,3806,3199,70,34,95.591339,INITIAL
1445,5,1,120,1,1,2,3934,3202,74,16,96.616226,DRAWING
1446,5,1,120,1,1,3,4021,3202,41,16,90.045189,TITLE
1447,5,1,120,1,1,4,4077,3207,2,11,65.232994,;
1448,2,1,121,0,0,0,3752,3234,890,79,-1,
1449,3,1,121,1,0,0,3752,3234,890,79,-1,
1450,4,1,121,1,1,0,3752,3234,890,79,-1,
1451,5,1,121,1,1,1,3752,3234,40,79,55.250397,|
1452,5,1,121,1,1,2,3831,3238,79,71,68.206078,—
1453,5,1,121,1,1,3,4026,3243,93,24,95.430031,PIPING
1454,5,1,121,1,1,4,4142,3242,58,25,95.609741,AND
1455,5,1,121,1,1,5,4225,3242,265,25,95.609741,INSTRUMENTATION
1456,5,1,121,1,1,6,4516,3242,126,25,96.349266,DIAGRAM
1457,2,1,122,0,0,0,4158,3281,350,24,-1,
1458,3,1,122,1,0,0,4158,3281,350,24,-1,
1459,4,1,122,1,1,0,4158,3281,350,24,-1,
1460,5,1,122,1,1,1,4158,3281,106,24,69.568962,WHP-B
1461,5,1,122,1,1,2,4289,3281,44,24,96.062286,PIG
1462,5,1,122,1,1,3,4356,3281,152,24,96.062286,LAUNCHER
1463,2,1,123,0,0,0,3526,3185,231,73,-1,
1464,3,1,123,1,0,0,3526,3185,231,73,-1,
1465,4,1,123,1,1,0,3530,3185,227,18,-1,
1466,5,1,123,1,1,1,3530,3185,227,18,95.000000, 
1467,4,1,123,1,2,0,3526,3203,228,11,-1,
1468,5,1,123,1,2,1,3526,3203,228,11,95.000000, 
1469,4,1,123,1,3,0,3526,3214,12,14,-1,
1470,5,1,123,1,3,1,3526,3214,12,14,95.000000, 
1471,4,1,123,1,4,0,3526,3228,12,30,-1,
1472,5,1,123,1,4,1,3526,3228,12,30,95.000000,  
1473,2,1,124,0,0,0,3752,3214,2,44,-1,
1474,3,1,124,1,0,0,3752,3214,2,44,-1,
1475,4,1,124,1,1,0,3752,3214,2,14,-1,
1476,5,1,124,1,1,1,3752,3214,2,14,95.000000, 
1477,4,1,124,1,2,0,3752,3228,2,30,-1,
1478,5,1,124,1,2,1,3752,3228,2,30,95.000000,  
1479,2,1,125,0,0,0,3572,3225,146,22,-1,
1480,3,1,125,1,0,0,3572,3225,146,22,-1,
1481,4,1,125,1,1,0,3572,3225,146,22,-1,
1482,5,1,125,1,1,1,3572,3225,146,22,45.938866,DEPARTMENT
1483,2,1,126,0,0,0,3550,3282,189,131,-1,
1484,3,1,126,1,0,0,3550,3282,189,131,-1,
1485,4,1,126,1,1,0,3610,3282,69,21,-1,
1486,5,1,126,1,1,1,3610,3282,69,21,96.930466,PIPING
1487,4,1,126,1,2,0,3550,3319,189,21,-1,
1488,5,1,126,1,2,1,3550,3319,189,21,92.904144,INSTRUMENTATION
1489,4,1,126,1,3,0,3579,3356,130,20,-1,
1490,5,1,126,1,3,1,3579,3356,130,20,96.750679,MECHANICAL
1491,4,1,126,1,4,0,3583,3392,121,21,-1,
1492,5,1,126,1,4,1,3583,3392,121,21,96.872917,ELECTRICAL
1493,2,1,127,0,0,0,3526,3258,228,92,-1,
1494,3,1,127,1,0,0,3526,3258,228,92,-1,
1495,4,1,127,1,1,0,3526,3258,228,55,-1,
1496,5,1,127,1,1,1,3526,3258,228,55,95.000000,   
1497,4,1,127,1,2,0,3526,3313,24,37,-1,
1498,5,1,127,1,2,1,3526,3313,24,37,95.000000,  
1499,2,1,128,0,0,0,3533,3272,347,4,-1,
1500,3,1,128,1,0,0,3533,3272,347,4,-1,
1501,4,1,128,1,1,0,3533,3272,347,4,-1,
1502,5,1,128,1,1,1,3533,3272,347,4,95.000000, 
1503,2,1,129,0,0,0,3679,3272,77,72,-1,
1504,3,1,129,1,0,0,3679,3272,77,72,-1,
1505,4,1,129,1,1,0,3679,3272,77,72,-1,
1506,5,1,129,1,1,1,3679,3272,77,72,95.000000,   
1507,2,1,130,0,0,0,3537,3344,412,6,-1,
1508,3,1,130,1,0,0,3537,3344,412,6,-1,
1509,4,1,130,1,1,0,3537,3344,412,6,-1,
1510,5,1,130,1,1,1,3537,3344,412,6,95.000000, 
1511,2,1,131,0,0,0,4138,3349,616,4,-1,
1512,3,1,131,1,0,0,4138,3349,616,4,-1,
1513,4,1,131,1,1,0,4138,3349,616,4,-1,
1514,5,1,131,1,1,1,4138,3349,616,4,95.000000, 
1515,2,1,132,0,0,0,4101,3357,111,18,-1,
1516,3,1,132,1,0,0,4101,3357,111,18,-1,
1517,4,1,132,1,1,0,4101,3357,111,18,-1,
1518,5,1,132,1,1,1,4101,3357,75,18,43.434715,DRAWING
1519,5,1,132,1,1,2,4190,3359,22,15,85.611649,No.
1520,2,1,133,0,0,0,4192,3387,339,25,-1,
1521,3,1,133,1,0,0,4192,3387,339,25,-1,
1522,4,1,133,1,1,0,4192,3387,339,25,-1,
1523,5,1,133,1,1,1,4192,3387,339,25,33.631355,2006-4129-01-0112
1524,2,1,134,0,0,0,3526,3350,1236,73,-1,
1525,3,1,134,1,0,0,3526,3350,1236,73,-1,
1526,4,1,134,1,1,0,3709,3350,1053,36,-1,
1527,5,1,134,1,1,1,3709,3350,1053,36,95.000000, 
1528,4,1,134,1,2,0,3526,3386,12,37,-1,
1529,5,1,134,1,2,1,3526,3386,12,37,95.000000, 
1530,2,1,135,0,0,0,3534,3383,377,3,-1,
1531,3,1,135,1,0,0,3534,3383,377,3,-1,
1532,4,1,135,1,1,0,3534,3383,377,3,-1,
1533,5,1,135,1,1,1,3534,3383,377,3,95.000000, 
1534,2,1,136,0,0,0,3705,3386,1057,37,-1,
1535,3,1,136,1,0,0,3705,3386,1057,37,-1,
1536,4,1,136,1,1,0,3705,3386,1057,37,-1,
1537,5,1,136,1,1,1,3705,3386,1057,37,95.000000, 
1538,2,1,137,0,0,0,2470,3417,1245,8,-1,
1539,3,1,137,1,0,0,2470,3417,1245,8,-1,
1540,4,1,137,1,1,0,2470,3417,1245,8,-1,
1541,5,1,137,1,1,1,2470,3417,1245,8,95.000000, 
1542,2,1,138,0,0,0,3526,3420,1236,11,-1,
1543,3,1,138,1,0,0,3526,3420,1236,11,-1,
1544,4,1,138,1,1,0,3526,3420,1236,11,-1,
1545,5,1,138,1,1,1,3526,3420,1236,11,95.000000, 
1546,2,1,139,0,0,0,4958,40,3,828,-1,
1547,3,1,139,1,0,0,4958,40,3,828,-1,
1548,4,1,139,1,1,0,4958,40,3,828,-1,
1549,5,1,139,1,1,1,4958,40,3,828,95.000000, 
1550,2,1,140,0,0,0,4951,2888,5,610,-1,
1551,3,1,140,1,0,0,4951,2888,5,610,-1,
1552,4,1,140,1,1,0,4951,2888,5,610,-1,
1553,5,1,140,1,1,1,4951,2888,5,610,95.000000, 
1554,,,,,,,,,,,,
